Subject:	S906
Project:	BesteRTMusic
Time:	2015-03-05_11-17-38

NbPoints	Matlab_now	BoxyTime	Stimulus_String	Trial_no	Stimulus_Label	Stimulus_Time
17707	42181.767	5106.146	h;0.0;100.0	h	0.0	100.0	
17714	42182.329	5106.755	e;91.3;8.7	e	91.3	8.7	
17719	42182.812	5107.175	e;96.4;3.6	e	96.4	3.6	
17725	42183.311	5107.700	h;0.7;99.3	h	0.7	99.3	
17731	42183.811	5108.204	h;7.5;92.5	h	7.5	92.5	
17737	42184.327	5108.730	h;0.0;100.0	h	0.0	100.0	
17743	42184.826	5109.212	h;0.0;100.0	h	0.0	100.0	
17749	42185.355	5109.717	h;0.0;100.0	h	0.0	100.0	
17755	42185.840	5110.242	h;0.0;100.0	h	0.0	100.0	
17761	42186.340	5110.746	h;0.0;100.0	h	0.0	100.0	
17767	42186.883	5111.271	h;0.0;100.0	h	0.0	100.0	
17773	42187.399	5111.755	h;0.0;100.0	h	0.0	100.0	
17779	42187.885	5112.300	h;0.0;100.0	h	0.0	100.0	
17785	42188.398	5112.784	h;0.0;100.0	h	0.0	100.0	
17791	42188.899	5113.287	h;2.2;97.8	h	2.2	97.8	
17797	42189.412	5113.813	e;99.8;0.2	e	99.8	0.2	
17803	42189.897	5114.296	h;2.7;97.3	h	2.7	97.3	
17809	42190.428	5114.821	h;9.0;91.0	h	9.0	91.0	
17815	42190.956	5115.325	h;20.7;79.3	h	20.7	79.3	
17821	42191.440	5115.830	e;100.0;0.0	e	100.0	0.0	
17827	42192.001	5116.354	h;1.7;98.3	h	1.7	98.3	
17833	42192.454	5116.838	h;10.3;89.7	h	10.3	89.7	
17840	42193.093	5117.468	h;1.5;98.5	h	1.5	98.5	
17845	42193.452	5117.867	e;100.0;0.0	e	100.0	0.0	
17851	42194.013	5118.392	h;0.0;100.0	h	0.0	100.0	
17857	42194.515	5118.897	h;0.0;100.0	h	0.0	100.0	
17863	42195.013	5119.379	h;13.8;86.2	h	13.8	86.2	
17869	42195.495	5119.905	e;99.9;0.1	e	99.9	0.1	
17875	42196.057	5120.409	e;100.0;0.0	e	100.0	0.0	
17881	42196.557	5120.934	h;2.2;97.8	h	2.2	97.8	
17887	42197.056	5121.438	h;1.2;98.8	h	1.2	98.8	
17893	42197.555	5121.964	h;2.4;97.6	h	2.4	97.6	
17899	42198.070	5122.446	e;100.0;0.0	e	100.0	0.0	
17905	42198.540	5122.951	h;0.0;100.0	h	0.0	100.0	
17911	42199.086	5123.475	h;0.0;100.0	h	0.0	100.0	
17917	42199.553	5123.978	h;0.0;100.0	h	0.0	100.0	
17923	42200.082	5124.504	h;0.0;100.0	h	0.0	100.0	
17929	42200.568	5124.988	h;0.0;100.0	h	0.0	100.0	
17935	42201.131	5125.491	h;0.0;100.0	h	0.0	100.0	
17941	42201.611	5126.017	h;0.3;99.7	h	0.3	99.7	
17947	42202.142	5126.521	h;4.2;95.8	h	4.2	95.8	
17953	42202.673	5127.046	e;100.0;0.0	e	100.0	0.0	
17959	42203.125	5127.529	e;100.0;0.0	e	100.0	0.0	
17965	42203.671	5128.074	e;100.0;0.0	e	100.0	0.0	
17971	42204.139	5128.558	e;94.4;5.6	e	94.4	5.6	
17977	42204.655	5129.063	h;34.0;66.0	h	34.0	66.0	
17983	42205.215	5129.587	h;0.0;100.0	h	0.0	100.0	
17989	42205.700	5130.071	h;20.2;79.8	h	20.2	79.8	
17995	42206.246	5130.596	h;0.0;100.0	h	0.0	100.0	
18008	42207.322	5131.709	e;99.4;0.6	e	99.4	0.6	
18014	42207.775	5132.214	h;0.0;100.0	h	0.0	100.0	
18019	42208.196	5132.612	h;0.0;100.0	h	0.0	100.0	
18025	42208.728	5133.138	e;99.8;0.2	e	99.8	0.2	
18031	42209.256	5133.642	e;100.0;0.0	e	100.0	0.0	
18037	42209.803	5134.167	e;100.0;0.0	e	100.0	0.0	
18043	42210.254	5134.671	h;2.8;97.2	h	2.8	97.2	
18049	42210.785	5135.197	e;100.0;0.0	e	100.0	0.0	
18055	42211.301	5135.679	e;100.0;0.0	e	100.0	0.0	
18061	42211.754	5136.184	e;100.0;0.0	e	100.0	0.0	
18067	42212.313	5136.708	e;99.9;0.1	e	99.9	0.1	
18073	42212.799	5137.213	e;98.8;1.2	e	98.8	1.2	
18079	42213.343	5137.738	h;0.6;99.4	h	0.6	99.4	
18085	42213.828	5138.221	h;0.0;100.0	h	0.0	100.0	
18091	42214.341	5138.725	h;0.0;100.0	h	0.0	100.0	
18097	42214.859	5139.251	h;0.0;100.0	h	0.0	100.0	
